lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,sigma_Goby,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_BreachDays,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0889068
# Diagonal elements of inverse mass matrix:
# 0.0161192, 0.0174738, 0.015187, 0.319341, 0.213619, 0.410718, 0.337294, 0.407458, 0.00305071, 0.00158545, 0.00157765, 0.00115671, 0.000626591, 0.00296126, 0.00256523, 0.0104723, 0.0109411, 0.000846893, 0.000783165, 0.00139044, 0.00337752, 0.00322832, 0.00308131, 0.00598461, 0.006081, 0.0176113, 0.0319191, 0.0277719, 0.00610108, 0.00124583, 0.00244076, 0.0622453, 0.00709481, 0.00218595, 0.00135138, 1.48499, 1.71868, 0.000386138, 0.00705071
-2063.07,0.937913,0.0889068,6,63,0,2079.93,2.0479,2.67365,1.92888,0.506508,1.22647,-2.05867,-1.45804,-1.23716,1,0.061695,0.061695,1,1.02636,0.987945,0.713849,-0.62848,-0.13043,0.166256,0.588436,-0.649011,0.352076,0.363105,0.53045,0.364419,-0.0101306,-0.00098235,0.0821098,0.13138,0.0816234,-0.178254,-0.066203,0.133068,-0.516891,0.144216,0.189137,-0.395565,-0.0589677,-0.0474375,0.0490146,0.0687609,0.587337,0.664928
-2064.18,0.974371,0.0889068,6,63,0,2082.34,2.19469,2.77193,2.03265,-0.0488807,4.82652,-1.22979,-1.26814,0.27849,1,0.0367077,0.0367077,1,1.00184,1.0109,0.718473,-0.62027,-0.115074,0.0397793,0.457643,-0.637766,0.362767,0.365344,0.536191,0.393002,-0.0896497,-0.019337,0.0538364,0.0173808,0.143875,-0.263958,0.0291303,-0.00644778,-0.516821,0.229858,-0.00548459,-0.471082,-0.0218334,-0.0801811,0.16263,0.0435783,0.593038,0.553054
-2059.19,0.995038,0.0889068,6,63,0,2084.43,2.28064,2.67582,1.97605,1.6648,1.25169,-0.139998,-0.498969,0.184783,1,-0.039748,-0.039748,1,0.996038,0.990238,0.681465,-0.561751,-0.166213,0.201154,0.33418,-0.427884,0.383523,0.356571,0.55578,0.329583,0.0877291,0.016697,0.0621075,-0.00255917,0.0375073,-0.455107,-0.222665,0.0140298,-0.481306,0.118243,-0.190095,-0.228616,0.0732658,-0.141442,0.247134,0.124857,0.602388,0.504957
-2060.66,0.939339,0.0889068,5,63,0,2074.46,2.27701,2.63481,1.91965,1.69555,1.47737,-0.208639,-0.161503,0.055943,1,-0.0311208,-0.0311208,1,0.997078,0.9768,0.687101,-0.561443,-0.171492,0.190228,0.333163,-0.433715,0.383954,0.355035,0.553719,0.323917,0.0731011,0.0453554,0.0536803,-0.0139197,-0.0286298,-0.464216,-0.263673,0.00115848,-0.474916,0.103195,-0.212538,-0.220897,0.0751761,-0.143443,0.165112,0.090722,0.602148,0.491538
-2059.93,0.984078,0.0889068,6,63,0,2078.01,2.40688,3.04349,2.16151,-0.207962,4.37986,-0.21993,-0.0343998,0.0983737,1,0.0255735,0.0255735,1,0.997551,1.03813,0.715514,-0.641322,-0.172675,0.0901172,0.309797,-0.668052,0.348951,0.377716,0.54364,0.461078,-0.0664868,-0.0475758,0.0419593,0.0687726,-0.00132422,-0.294702,-0.0131177,0.015008,-0.535865,0.208289,-0.0125608,-0.452825,-0.0365456,-0.0593822,0.252325,0.25936,0.591439,0.604501
-2057.69,0.936012,0.0889068,6,63,0,2083.88,2.41217,2.98805,2.09831,-0.431939,3.36667,-0.24853,-0.314693,0.0600017,1,0.0195052,0.0195052,1,1.01207,0.968527,0.718278,-0.658666,-0.195084,0.144409,0.294169,-0.613043,0.323465,0.400204,0.531717,0.449779,0.00883847,0.0215112,0.035569,0.0384546,0.0802664,-0.356241,0.0266072,0.0291017,-0.509506,0.141656,0.262387,-0.435205,0.00221676,-0.0764298,0.351965,0.137363,0.594453,0.564635
-2056.66,0.978305,0.0889068,6,63,0,2074.34,2.39383,2.89157,2.27245,0.892647,1.61106,-0.714921,-0.455274,-0.344877,1,-0.00785196,-0.00785196,1,0.970531,1.05562,0.723524,-0.563747,-0.221772,0.0862368,0.321993,-0.575367,0.381251,0.332094,0.547056,0.302338,-0.0129622,-0.0419035,0.055581,0.0539479,0.225923,-0.166032,0.0835733,0.0547996,-0.533102,0.170806,-0.432756,-0.30647,-0.00564288,-0.159989,0.451403,0.0440172,0.605175,0.539545
-2062.07,0.967342,0.0889068,5,31,0,2074.75,2.39287,2.91047,2.11246,0.15609,2.14032,-1.01358,-1.0303,-0.419954,1,-0.0687153,-0.0687153,1,1.03171,1.07921,0.691119,-0.578015,-0.176176,0.052692,0.402796,-0.674632,0.386209,0.348256,0.562104,0.3906,-0.0145587,-0.0192246,0.0452494,0.0891264,0.105504,-0.232188,-0.0984932,0.0884945,-0.50903,0.107962,-0.157499,-0.54075,0.0838165,-0.132031,0.117969,0.137831,0.590897,0.40438
-2059.27,0.992896,0.0889068,6,63,0,2075.54,2.24557,2.80609,2.13337,0.795567,1.43193,-0.335201,-0.303802,-0.162774,1,0.0380392,0.0380392,1,0.959934,0.96578,0.684934,-0.633258,-0.190426,0.190823,0.331199,-0.606395,0.325203,0.340751,0.556303,0.315681,0.0839713,0.0237417,-0.0436504,0.0319916,0.130284,-0.410695,-0.0266807,0.00614161,-0.469757,0.177997,-0.145204,-0.319733,-0.0584031,-0.126962,0.340095,0.0351871,0.609239,0.620697
-2053.79,0.888777,0.0889068,6,63,0,2071.13,2.29833,2.73589,2.03123,0.242931,1.43143,-0.919666,-0.628259,-0.505727,1,0.0322658,0.0322658,1,1.00097,0.962154,0.695338,-0.567817,-0.203208,0.188407,0.261703,-0.479071,0.418308,0.3614,0.516302,0.368967,-0.037967,0.0852582,0.112494,0.0873439,0.152858,-0.160841,0.0756101,0.133714,-0.493046,0.161153,-0.13924,-0.347053,0.0342971,-0.0814347,0.234442,0.169801,0.598012,0.638974
-2060.96,0.962122,0.0889068,5,31,0,2071.27,2.25928,2.73911,2.07025,0.465877,2.29699,-1.31159,-1.22025,-0.499093,1,-0.00431909,-0.00431909,1,1.04157,0.992919,0.719903,-0.612415,-0.162295,0.109751,0.415211,-0.694393,0.419485,0.378606,0.438357,0.46504,-0.0354593,0.0276638,0.04904,0.0672435,0.225593,-0.296156,-0.0325171,0.00716022,-0.533388,0.18442,-0.0706899,-0.237215,-0.010522,-0.0658636,0.209915,0.0441011,0.583073,0.625002
-2052.65,0.941238,0.0889068,5,31,0,2077.04,2.38135,2.72152,2.11272,0.971123,1.03852,-0.441521,-0.346518,-0.218494,1,0.000944411,0.000944411,1,1.01926,0.989036,0.697866,-0.563005,-0.164384,0.159046,0.347709,-0.487595,0.370178,0.347403,0.544797,0.359819,0.0509988,-0.0194561,0.138145,0.142522,0.25766,-0.321913,0.0649089,0.095192,-0.498536,0.1548,-0.150638,-0.426521,0.107308,-0.114896,0.686445,0.301657,0.61009,0.481631
-2051.22,0.985564,0.0889068,6,63,0,2063.48,2.23779,2.72274,1.99042,-0.141608,1.75695,-0.163954,-0.0638772,0.0424412,1,0.0104825,0.0104825,1,1.00362,0.976911,0.69955,-0.631703,-0.212769,0.169206,0.33845,-0.450659,0.325156,0.380938,0.570819,0.362191,0.00820767,0.0783545,-0.0113337,-0.0150489,0.0258842,-0.341057,0.103882,0.022542,-0.521335,0.194943,0.0632568,-0.276164,-0.000157255,-0.084803,0.747831,0.361127,0.600682,0.606181
-2059.3,0.837637,0.0889068,5,31,0,2070.77,2.21142,2.65482,2.00135,0.935796,1.82915,0.137977,0.209355,0.42257,1,0.0852991,0.0852991,1,1.06728,1.07481,0.675894,-0.625885,-0.141224,0.096728,0.321959,-0.549915,0.348999,0.342065,0.594794,0.35685,-0.00908658,0.00565129,-0.0560195,-0.0107495,-0.0910728,-0.663799,-0.483099,-0.0554668,-0.49372,0.107327,-0.0722125,-0.351238,0.0638395,-0.0852894,0.493149,0.189279,0.571748,0.471745
-2064.86,0.947449,0.0889068,5,31,0,2078.87,2.19848,2.66052,2.0297,-0.526746,3.03046,0.236043,0.355003,0.360255,1,0.0470038,0.0470038,1,1.05606,0.927709,0.714117,-0.595667,-0.0169425,0.194739,0.305626,-0.531635,0.337738,0.384119,0.570968,0.358502,-0.0127397,0.0359852,-0.00670085,-0.0433957,-0.224333,-0.40611,-0.303672,-0.0178591,-0.465774,0.143399,0.464657,-0.449237,0.0772977,-0.102392,0.79656,0.0967852,0.599425,0.489658
-2061.87,0.999891,0.0889068,6,63,0,2079.2,2.2681,2.83115,2.14587,0.908572,1.13673,0.32359,0.307686,0.37417,1,-0.0535563,-0.0535563,1,0.918057,1.02381,0.685805,-0.610483,-0.301922,0.0406333,0.359457,-0.450728,0.392275,0.351672,0.531698,0.344906,0.0193974,-0.0275502,-0.0403035,-0.0728183,-0.045803,-0.529316,-0.118799,-0.0585651,-0.521182,0.134219,-0.721107,-0.21159,-0.0159458,-0.115492,0.196928,0.223917,0.599704,0.631745
-2060.25,0.943955,0.0889068,6,63,0,2082.07,2.41568,2.83652,2.07716,-0.106258,3.16236,-0.094393,-0.047309,0.12353,1,0.0291659,0.0291659,1,1.05121,0.973929,0.70289,-0.571706,-0.149966,0.119336,0.268706,-0.512757,0.410156,0.331304,0.478672,0.406951,0.0192537,0.0112863,-0.0296547,0.049321,0.0243482,-0.346323,-0.156593,0.0272304,-0.496273,0.123819,0.55891,-0.468605,0.0389317,-0.109676,0.452209,0.0243863,0.610754,0.518397
-2062.5,0.963621,0.0889068,6,63,0,2079.58,2.28703,2.75675,1.88845,1.38252,1.13807,0.335554,0.249638,0.580859,1,0.0523167,0.0523167,1,0.965869,1.06223,0.717387,-0.662682,-0.158132,0.111923,0.443942,-0.433035,0.31543,0.365241,0.603847,0.286992,-0.0370824,0.030294,0.00488453,-0.0916599,-0.167162,-0.341905,-0.215342,-0.0882626,-0.469265,0.155073,-0.338165,-0.468429,-0.0295642,-0.0844046,0.374437,0.123086,0.595602,0.557574
-2069.19,0.954958,0.0889068,5,63,0,2083.88,2.04968,2.57092,2.09572,1.87953,0.574596,-0.656657,-0.134255,0.854377,1,-0.147447,-0.147447,1,1.03271,0.999887,0.686626,-0.598853,-0.10848,0.125138,0.390334,-0.594587,0.338507,0.37703,0.591994,0.411251,0.00384206,-0.0640793,-0.00805077,-0.00509951,-0.0415271,-0.728792,-0.133491,-0.0182245,-0.564972,0.163333,0.247026,-0.0630453,0.0234862,-0.0937375,0.10262,0.0402441,0.596196,0.522119
-2066.3,0.98546,0.0889068,6,63,0,2087.51,2.32563,2.99174,2.09633,-0.321309,1.85056,-0.737841,-0.500155,0.208525,1,-0.100546,-0.100546,1,0.947797,1.03744,0.684645,-0.577539,-0.224136,0.0956427,0.606894,-0.740422,0.402801,0.292504,0.553045,0.297168,0.0607065,-0.0553093,0.00215962,0.0627662,0.0473581,-0.246843,-0.0747631,0.00432216,-0.506798,0.113875,0.0985693,-0.491869,0.00635306,-0.140056,0.159452,0.0808754,0.586716,0.687745
-2073.21,0.968281,0.0889068,5,31,0,2099.21,2.40389,2.83116,2.30882,0.174853,3.23916,-1.5764,-0.581324,-0.288123,1,-0.11224,-0.11224,1,1.04076,1.02454,0.661466,-0.616498,-0.142109,0.161973,0.334212,-0.705058,0.351404,0.461729,0.575734,0.311437,0.0540728,0.031091,0.0575268,-0.00484239,0.0732618,-0.401634,0.0977956,0.0553968,-0.485194,0.168224,-0.00533023,-0.199851,-0.0132103,-0.200225,0.114307,0.0395069,0.601383,0.408986
-2065.93,0.990615,0.0889068,6,63,0,2091.13,2.16987,2.67009,1.96142,1.44991,0.767839,-0.398053,0.0848208,0.182772,1,0.0479236,0.0479236,1,0.98401,1.00985,0.756139,-0.605595,-0.109042,0.103352,0.303958,-0.467041,0.333404,0.31962,0.584059,0.404091,-0.0354685,-0.0295644,-0.00238187,0.00310727,0.00700233,-0.279749,-0.171577,0.0764074,-0.466731,0.162899,-0.242322,-0.454277,0.0514011,-0.0098533,0.440051,0.170911,0.583942,0.695644
-2063.4,0.999791,0.0889068,5,31,0,2083.37,2.37135,2.72597,2.11963,2.07706,0.448869,-0.681379,-0.0307801,0.273936,1,0.00265843,0.00265843,1,0.953225,1.01966,0.694432,-0.585623,-0.212843,0.138025,0.25521,-0.538629,0.348872,0.318891,0.562112,0.356445,0.026898,0.0524675,0.0163974,0.0208046,0.0270126,-0.41132,-0.0427922,-0.0625859,-0.488392,0.143056,-0.0226073,-0.38886,0.11363,-0.0665358,0.215621,0.116954,0.581682,0.729597
-2063.96,0.936142,0.0889068,6,63,0,2087.7,2.24286,2.62491,1.87459,1.07761,0.900137,-0.0301499,-0.0191222,0.288561,1,0.0299573,0.0299573,1,1.00578,0.970558,0.725161,-0.562427,-0.103454,0.138517,0.413732,-0.426904,0.367465,0.325367,0.55317,0.387867,0.0957887,0.118836,-0.0287945,-0.0237928,-0.0561168,-0.464543,0.13846,0.0515275,-0.503948,0.185329,0.321946,-0.336761,0.0113058,-0.0547593,0.350926,0.0889942,0.596006,0.636971
-2071.52,0.934294,0.0889068,5,31,0,2092.71,2.20815,2.63482,1.97418,1.1642,1.93265,-0.694379,-0.401975,0.381715,1,0.0193595,0.0193595,1,0.926156,0.916458,0.663175,-0.645366,-0.143067,0.0993754,0.413844,-0.497462,0.378308,0.443634,0.53403,0.259064,0.0511014,0.0254563,0.0239967,0.0149977,0.0437466,-0.280379,-0.447002,-0.0623129,-0.480979,0.155554,0.0441263,-0.420942,0.000345552,-0.032051,0.132012,0.0692282,0.604076,0.672462
-2071.1,0.967877,0.0889068,5,31,0,2098.55,2.26737,2.80315,1.8139,0.717433,1.76158,-0.271411,-0.143891,0.692064,1,0.0274305,0.0274305,1,0.963807,1.0133,0.726155,-0.581507,-0.104806,0.0141672,0.479978,-0.592773,0.362673,0.439108,0.605167,0.268629,0.146575,0.0156632,-0.0068174,0.00813271,0.00873369,-0.351905,-0.209291,0.0689155,-0.517088,0.150436,-0.378163,-0.365578,0.0756109,-0.0952996,0.0565513,0.0378694,0.616381,0.510325
-2058.53,0.992094,0.0889068,5,31,0,2082.34,2.18814,2.5942,2.15948,0.532607,1.30266,-0.421718,0.235804,0.236945,1,-0.0048705,-0.0048705,1,1.01004,0.958686,0.671837,-0.603544,-0.156587,0.162507,0.449665,-0.546146,0.373371,0.339211,0.538407,0.340839,-0.0200035,0.0604632,-0.0144879,0.0115074,0.00341167,-0.392807,-0.0985839,-0.0210108,-0.488475,0.19842,-0.172068,-0.421254,0.0923959,-0.0640546,0.228976,0.202788,0.57652,0.494705
-2062.66,1,0.0889068,5,31,0,2075.35,2.41745,2.93474,2.07299,0.0100174,2.48386,-1.24819,0.0433489,0.870581,1,-0.0375877,-0.0375877,1,1.02288,1.06252,0.741374,-0.616801,-0.191097,0.137257,0.326571,-0.562957,0.318656,0.39187,0.616105,0.317972,-0.0355382,-0.0859291,-0.00666553,0.0359848,-0.0039442,-0.474987,-0.145542,-0.019469,-0.531899,0.153276,0.119752,-0.346907,-0.0661652,-0.136411,0.0983126,0.055314,0.620743,0.550596
-2060.73,0.984528,0.0889068,5,31,0,2078.3,2.23115,2.83955,2.10268,-0.24409,3.34506,-0.160841,-0.0548242,0.765976,1,-0.0773092,-0.0773092,1,1.01009,1.04034,0.70004,-0.636734,-0.236198,0.117436,0.373116,-0.43853,0.345053,0.404785,0.592541,0.316542,0.0453473,0.00960722,0.00461036,-0.0293741,-0.0219152,-0.320038,-0.129803,0.0186591,-0.509038,0.210568,0.228735,-0.401797,-0.0131315,-0.0596062,0.093447,0.0112752,0.600937,0.644172
-2065.67,0.971395,0.0889068,5,31,0,2087.56,2.32611,2.84302,2.05203,0.103481,1.46653,-0.791049,-0.351978,-0.168085,1,0.00698619,0.00698619,1,0.987727,1.04414,0.741606,-0.587015,-0.282958,0.119568,0.342175,-0.451149,0.325131,0.388514,0.570882,0.347218,0.0438031,-0.0348408,0.0116638,0.0339874,0.0412043,-0.353352,0.0804652,0.00354915,-0.543228,0.2946,0.540774,-0.214764,0.00711422,-0.0823608,0.279302,0.0332009,0.578198,0.568665
-2063.77,0.947445,0.0889068,5,31,0,2082.49,2.31435,2.8699,2.07668,0.0122397,1.34,-0.91854,-0.503362,-0.223771,1,0.00663265,0.00663265,1,0.988747,1.05008,0.738029,-0.587764,-0.240297,0.13928,0.324015,-0.498569,0.323456,0.380821,0.570602,0.344251,0.0252047,-0.0372953,-0.0166585,0.057398,0.0930338,-0.344446,0.0254572,-0.011155,-0.533345,0.292343,0.511677,-0.240074,0.00652241,-0.0803138,0.218697,0.0372109,0.576211,0.558685
-2065.02,0.902477,0.0889068,6,63,0,2080.55,2.1178,2.79495,2.01458,0.2183,1.16521,0.308652,0.249141,0.377473,1,-0.0302407,-0.0302407,1,0.993002,0.941177,0.680151,-0.623911,-0.0668499,0.0527654,0.46551,-0.639621,0.391474,0.353089,0.506031,0.364957,0.0335647,0.0159121,-0.0557047,-0.14181,-0.0263431,-0.441911,-0.151209,-0.0560877,-0.466921,0.0969303,-0.583175,-0.493261,-0.0150738,-0.152879,0.261991,0.243542,0.607612,0.514776
-2059.39,0.93543,0.0889068,5,31,0,2084.55,2.34148,2.84859,2.0839,0.813082,1.79908,-0.18174,0.213983,0.507199,1,-0.0323152,-0.0323152,1,1.00412,1.00538,0.683606,-0.593943,-0.176879,0.0833734,0.223462,-0.469801,0.372135,0.35052,0.510225,0.435269,-0.0713143,0.0613244,-0.0582879,0.0290799,-0.142764,-0.435736,-0.271598,-0.0706627,-0.497234,0.124646,-0.312103,-0.375014,0.0319121,-0.0961696,0.342192,0.198519,0.621098,0.687388
-2057.15,0.998197,0.0889068,5,63,0,2076.57,2.2623,2.79375,2.20151,-0.0139497,1.54973,-0.30316,0.269301,0.747638,1,0.00905469,0.00905469,1,0.965038,1.01472,0.73709,-0.574146,-0.149389,0.171934,0.372101,-0.689088,0.368329,0.356326,0.530459,0.447842,-0.0256056,0.00452383,-0.0181811,-0.0929351,-0.022918,-0.360491,-0.150845,0.0107841,-0.508457,0.106867,-0.296918,-0.381808,0.0179749,-0.147224,0.130786,0.127589,0.605302,0.602716
-2063.55,0.96078,0.0889068,5,31,0,2075.54,2.38665,2.89252,2.30176,0.477847,2.60653,0.311772,0.782957,0.402566,1,-0.0473245,-0.0473245,1,0.976515,0.990153,0.784794,-0.592588,-0.164227,0.12964,0.344287,-0.635244,0.384103,0.352073,0.56475,0.422236,-0.0760529,-0.00866798,-0.0653878,-0.0228425,-0.0582867,-0.588715,-0.177017,-0.0373349,-0.505879,0.132177,-0.672818,-0.380368,0.0104455,-0.16044,0.0978966,0.0369688,0.607032,0.557868
-2057.73,0.996192,0.0889068,5,31,0,2073.82,2.40948,2.8889,2.17068,0.807847,1.35185,0.068901,0.548961,0.0717224,1,0.0675891,0.0675891,1,0.994526,0.974111,0.66305,-0.622305,-0.238825,0.0723698,0.256044,-0.454387,0.356297,0.393042,0.566501,0.394584,0.0577998,0.000255306,-0.0106216,0.0103666,-0.0301522,-0.502624,-0.229764,-0.0094217,-0.512447,0.162951,0.368411,-0.325658,0.0457301,-0.0975597,0.105722,0.0496558,0.597474,0.516252
-2058.2,0.985855,0.0889068,6,63,0,2073.3,2.25777,2.80944,1.90494,0.65284,1.22333,-0.11817,0.0408219,0.022849,1,-0.0282535,-0.0282535,1,1.05897,1.07567,0.704008,-0.605333,-0.228936,0.165281,0.496944,-0.578154,0.361148,0.350326,0.520277,0.344252,0.00824539,-0.0373838,0.0128025,0.0171336,0.00464916,-0.424249,-0.0926596,0.0546125,-0.524747,0.135068,-0.280576,-0.340588,0.073355,-0.0374631,0.685941,0.123007,0.588263,0.673295
-2060.87,0.992775,0.0889068,6,63,0,2074.88,2.30477,2.90708,2.1221,-0.0358567,1.59596,-0.399739,-0.2881,0.0376286,1,-0.0740394,-0.0740394,1,1.01628,0.924433,0.698674,-0.584112,-0.21644,0.132068,0.278537,-0.586582,0.372656,0.333609,0.619445,0.424155,-0.0382605,0.0135741,0.0439767,0.0644658,0.131157,-0.379966,0.0169244,0.0285525,-0.519852,0.161272,0.180837,-0.242426,0.0191122,-0.130826,0.430831,0.13821,0.609311,0.396745
-2057.74,0.99291,0.0889068,5,63,0,2075.55,2.2472,2.69011,2.06736,1.22004,1.51978,-0.41922,-0.20151,-0.127431,1,0.0560372,0.0560372,1,1.02031,1.06508,0.672351,-0.594375,-0.124367,0.139174,0.307518,-0.390749,0.369425,0.401977,0.535801,0.271125,0.0650577,-0.0039879,0.0270956,0.0362034,0.0430402,-0.323265,0.0146086,0.0744901,-0.546307,0.212707,-0.394826,-0.326577,-0.0220026,-0.074379,0.183515,0.249873,0.601583,0.628305
-2062.28,0.989839,0.0889068,5,31,0,2076.32,2.41922,2.85248,2.16649,-0.768902,3.06267,-0.206013,-0.092425,-0.0372464,1,-0.0166976,-0.0166976,1,0.966206,0.921376,0.655743,-0.611349,-0.244049,0.189906,0.502105,-0.678362,0.367761,0.295903,0.568555,0.415051,-0.0700492,0.00717193,0.0279495,-0.0132706,0.0308461,-0.372607,-0.13942,-0.0373346,-0.489383,0.128046,-0.104675,-0.434924,-0.0110056,-0.11002,0.405654,0.117145,0.615904,0.555666
-2064.41,0.96228,0.0889068,6,63,0,2084.08,2.2067,2.5778,1.9661,1.54579,0.502232,-0.454983,-0.537183,-0.275397,1,0.00423725,0.00423725,1,1.00806,1.02477,0.762925,-0.582418,-0.141891,0.111821,0.354893,-0.3857,0.396034,0.408922,0.57146,0.385296,0.102514,-0.0491224,0.00570083,0.0238261,0.14391,-0.260749,-0.0793942,0.0725646,-0.54021,0.111571,-0.263696,-0.226465,0.074279,-0.0743591,0.293211,0.0379346,0.579843,0.504058
-2067.5,0.998846,0.0889068,5,31,0,2082.98,2.25605,2.76942,1.95041,1.94745,0.535352,-0.968665,-0.333302,0.0428552,1,0.112564,0.112564,1,1.00547,0.925716,0.721926,-0.577935,-0.136357,0.162759,0.334779,-0.513938,0.406909,0.374359,0.547945,0.294463,0.0472958,-0.0119444,0.0838675,0.0539052,0.0659174,-0.667699,0.126485,0.0175576,-0.555734,0.140014,-0.0693746,-0.250616,0.0106387,-0.120164,0.163979,0.0933751,0.575541,0.440424
-2058.3,0.988575,0.0889068,6,63,0,2084.95,2.23056,2.54949,1.95092,1.02477,1.16219,-0.563541,-0.303989,-0.224161,1,-0.00529969,-0.00529969,1,1.03227,0.993742,0.68202,-0.577653,-0.0448597,0.178887,0.423931,-0.411846,0.427515,0.360182,0.543965,0.340836,0.0513782,0.0576447,0.0621028,0.112618,0.148211,-0.237044,0.0297139,0.137879,-0.556298,0.19383,0.112609,-0.356663,0.0732573,-0.0905167,0.509928,0.284996,0.595762,0.418193
-2059.51,0.815094,0.0889068,6,63,0,2080.07,2.36801,2.72329,1.88189,1.00185,1.8035,-0.251863,-0.31069,0.00267439,1,-0.00437274,-0.00437274,1,1.00938,1.00881,0.725015,-0.594459,-0.12953,0.196868,0.381795,-0.374094,0.39269,0.343497,0.482409,0.400264,0.0624216,0.0221306,0.0513922,0.0207627,0.101495,-0.347988,-0.00482386,-0.00708155,-0.551536,0.214689,-0.112134,-0.403652,0.0121316,-0.0614346,0.437709,0.0931487,0.614885,0.744666
-2065.43,0.889559,0.0889068,6,63,0,2082.28,2.43823,2.92378,2.31561,-0.0141863,2.71255,-0.717475,-0.259393,0.985168,1,0.00416151,0.00416151,1,1.00431,0.982397,0.659468,-0.57913,-0.17168,0.0592601,0.241502,-0.76468,0.402847,0.360074,0.52315,0.467211,-0.064345,-0.0248357,-0.00696444,-0.0319887,-0.00334748,-0.385908,-0.268898,-0.0577695,-0.464501,0.0760311,-0.109398,-0.251366,0.0354989,-0.147563,0.0551808,0.0436179,0.583359,0.366123
-2063.85,0.987222,0.0889068,5,31,0,2079.76,2.367,2.83863,2.32192,-0.117473,3.78373,-0.700494,0.154069,0.289319,1,0.0317639,0.0317639,1,1.04494,0.995991,0.69562,-0.581138,-0.159729,0.0233503,0.243487,-0.728272,0.383368,0.367896,0.515455,0.433502,-0.0542285,-0.0159383,0.0234612,0.0254106,0.0037064,-0.338127,-0.277043,0.0100864,-0.473754,0.111158,-0.101352,-0.351177,-0.0293409,-0.1218,0.174675,0.00620572,0.588085,0.369398
-2064.71,0.965855,0.0889068,6,63,0,2083.52,2.50499,2.64563,2.03917,1.46344,1.11971,0.786726,0.571726,1.13375,1,-0.0168974,-0.0168974,1,0.96656,1.00625,0.715782,-0.611031,-0.213929,0.212297,0.507593,-0.445362,0.335212,0.369938,0.596317,0.305083,0.0489797,0.000904618,-0.131097,-0.121119,-0.03122,-0.698474,-0.121799,-0.130036,-0.564108,0.189275,-0.102332,-0.375714,0.0506162,-0.0949753,0.0762627,0.138133,0.606552,0.769524
-2066.15,0.995369,0.0889068,5,31,0,2077.99,2.57862,2.68143,2.02541,1.42532,1.39518,0.387346,0.642638,1.04364,1,-0.0354823,-0.0354823,1,0.962637,1.01085,0.70705,-0.624311,-0.228845,0.187594,0.464467,-0.425992,0.344638,0.361135,0.589763,0.359672,0.0230851,0.00808529,-0.154943,-0.10379,-0.0600086,-0.62656,-0.191493,-0.154004,-0.5517,0.182041,-0.12324,-0.342338,0.0403855,-0.0865096,0.0532942,0.185923,0.610397,0.77933
-2068.5,0.987095,0.0889068,5,63,0,2084.37,2.14618,3.05016,2.31605,-0.841847,2.92836,0.215544,0.189125,0.283661,1,0.00640995,0.00640995,1,1.06762,0.97475,0.759099,-0.615471,-0.199221,0.0800142,0.272981,-0.658167,0.347752,0.342912,0.588912,0.372607,-0.0662768,-0.0318164,0.0140214,-0.0384979,-0.150939,-0.416341,-0.263253,-0.054038,-0.447181,0.151126,-0.301578,-0.350299,-0.0358388,-0.132459,0.653382,0.143767,0.590599,0.351738
-2066.36,0.980259,0.0889068,6,63,0,2082.84,2.09691,2.57484,1.88579,1.59165,0.381508,-1.31858,-0.939107,-0.717054,1,-0.0112629,-0.0112629,1,0.938111,1.00805,0.638861,-0.601303,-0.194785,0.243985,0.418034,-0.366548,0.397457,0.395893,0.527676,0.287086,0.067656,0.0359215,0.0757264,0.10402,0.191982,-0.140278,0.0163295,0.11498,-0.515354,0.181199,-0.00754856,-0.350272,0.0556456,-0.0433137,0.195692,0.0762313,0.600758,0.69064
-2062.42,0.908543,0.0889068,6,63,0,2085.4,2.66335,2.93319,2.32926,-0.373451,2.91151,0.235091,0.386093,0.410043,1,-0.0529569,-0.0529569,1,0.946943,1.04212,0.749092,-0.626878,-0.291991,0.0773686,0.191249,-0.633451,0.369939,0.338742,0.547942,0.375496,-0.0502957,-0.00698743,-0.124019,-0.143557,-0.170554,-0.600449,-0.494365,-0.108391,-0.443655,0.148043,0.16611,-0.368632,0.0226281,-0.101805,0.501706,0.379043,0.583763,0.488103
-2060.35,0.769185,0.0889068,6,63,0,2080.5,2.36909,2.99769,2.15773,0.206241,2.01085,0.271898,0.421294,0.648648,1,-0.0319006,-0.0319006,1,0.979462,1.03544,0.729361,-0.554833,-0.153397,0.0670927,0.460836,-0.566577,0.428975,0.393931,0.503506,0.340191,0.00318471,0.00478095,-0.0295031,0.031479,-0.207515,-0.652027,-0.0965646,-0.0337347,-0.552504,0.144329,-0.00103075,-0.442615,0.0551689,-0.141976,0.444245,0.0914872,0.603729,0.549274
