# 0.0308496, 0.0301469, 0.0325156, 0.267797, 0.218043, 0.412891, 0.363261, 0.349658, 0.00314853, 0.00154638, 0.00160479, 0.0178718, 0.0563213, 0.0513152, 0.00194993, 0.145278, 0.249147, 0.135772, 0.150886, 0.207078, 0.208126, 0.196205, 0.240005, 0.257545, 0.316794, 1.43102, 1.01422, 1.36325, 1.30577, 0.0149739, 0.0354845, 0.0411667, 0.1371, 0.116499, 0.165587, 0.247862, 0.244813, 0.294112, 1.31703, 1.54515, 1.33222, 0.0203336, 0.00189256, 0.00226365, 0.127153, 0.120638, 0.146128, 0.261004, 0.244683, 0.320633, 1.41482, 1.44575, 1.33609, 0.01045, 0.00138311, 0.116052, 0.152429, 0.327352, 1.43044, 1.27183, 0.00137572, 0.00076602, 0.144884, 0.153152, 0.321779, 1.33361, 1.43486, 0.0156101, 0.0568451, 0.118649, 0.130438, 0.356195, 1.43904, 1.41713, 0.00701818, 0.00440787, 0.00441828, 0.00410945, 0.000774347, 0.00337142, 0.00466307, 0.0174221, 0.0198269, 0.00346167, 0.00330929, 0.00771729, 0.00776223, 0.0173264, 0.0428248, 0.0293835, 0.00764547, 1.11294, 1.12873, 0.000399884, 0.00677477
-1920.93,0.996817,0.0280675,7,127,0,1969.22,2.4014,1.31333,1.05545,0.167691,1.47103,0.259673,-0.252766,-0.0724761,1,0.0967019,0.0967019,1,1.08712,1.03875,0.539995,0.780407,0.514239,0.665545,-0.620325,0.779059,0.841631,0.447433,1,0.25823,-0.242775,-0.0196611,0.25823,1,-0.839371,0.018756,-0.242775,-0.839371,1,-0.000290888,-0.0196611,0.018756,-0.000290888,1,0.933761,0.0437721,1.24107,0.160517,0.3731,0.197761,0.861652,-0.382701,0.192667,-0.24339,1,-0.550878,-0.127324,-0.550878,1,0.636983,-0.127324,0.636983,1,1.83782,0.0314215,2.31222,0.626355,0.41043,0.467804,0.543529,0.365379,0.378511,1,0.500021,0.72229,0.500021,1,0.149515,0.72229,0.149515,1,0.0738793,1.81872,0.0663535,0.292401,0.545723,0.229925,0.522705,1,0.203285,0.203285,1,0.249295,0.662116,-0.568171,-0.527833,-0.382614,-0.564853,1,-0.557122,-0.557122,1,0.574885,0.15198,-0.0343696,-0.00995234,-0.0303283,-0.1992,1,-0.0214706,-0.0214706,1,0.0271092,0.880324,-0.221685,0.0331021,0.145591,-0.508235,0.557998,-0.135621,0.200218,0.415521,-0.481202,0.0803156,-0.0624337,0.018884,0.047929,-0.00982841,-0.974518,-0.164334,-0.02161,0.356422,0.194726,0.510006,-0.269655
-1909.23,0.931318,0.0280675,7,127,0,1965.74,2.4822,1.1866,1.12223,0.964018,1.10216,0.446797,-0.07957,-0.080536,1,0.115365,0.115365,1,1.03993,1.04617,0.481305,1.15991,0.115072,0.563094,-0.347844,0.383562,0.179614,0.279496,1,-0.273776,-0.368449,0.302524,-0.273776,1,-0.346648,-0.0190322,-0.368449,-0.346648,1,0.469656,0.302524,-0.0190322,0.469656,1,1.03154,1.24051,0.290532,0.481627,0.457901,-0.217049,0.516036,-0.0781264,-0.020175,0.457844,1,-0.606967,0.605582,-0.606967,1,-0.300322,0.605582,-0.300322,1,0.431802,0.187759,0.194962,0.412271,0.354967,0.578157,0.19954,0.373075,0.548214,1,-0.506795,-0.198857,-0.506795,1,-0.0364267,-0.198857,-0.0364267,1,0.444411,0.131178,0.0778379,0.258679,0.523463,0.237724,-0.114138,1,-0.721797,-0.721797,1,1.65138,0.664184,-0.470869,-0.631041,-0.366772,-0.561584,1,0.227994,0.227994,1,0.0923589,0.0869857,-0.475106,-0.0697306,-0.551829,0.382222,1,-0.741806,-0.741806,1,0.116307,0.319274,0.218515,0.123124,0.251805,-0.30321,0.544719,-0.165525,0.0496773,0.303115,-0.542641,0.00915886,0.0834483,-0.0172088,0.0473064,-0.0313186,-0.487738,-0.128827,-0.0567276,0.189135,0.0909314,0.49761,-0.174321
-1911.04,0.987276,0.0280675,7,127,0,1970.22,2.50954,1.23552,0.956514,0.992759,1.03635,0.684927,-0.0873859,0.04001,1,0.087102,0.087102,1,1.02859,1.00962,0.485402,1.10837,0.273093,0.524916,-0.232645,0.444553,0.287349,0.177853,1,-0.366809,-0.617582,0.274437,-0.366809,1,-0.0351904,-0.336689,-0.617582,-0.0351904,1,0.0825503,0.274437,-0.336689,0.0825503,1,0.655584,1.39389,0.469491,0.419693,0.385049,-0.138511,0.487309,-0.180446,-0.213929,0.39841,1,-0.296607,0.761355,-0.296607,1,-0.201372,0.761355,-0.201372,1,1.80032,0.227419,0.0970632,0.379712,0.435692,0.581482,0.0806226,0.533321,0.519789,1,-0.585682,0.0343028,-0.585682,1,-0.113453,0.0343028,-0.113453,1,0.564924,0.161731,0.103341,0.326356,0.539483,-0.00664582,0.287646,1,-0.571478,-0.571478,1,0.338849,1.38304,-0.463044,-0.612757,-0.487593,-0.765332,1,0.128869,0.128869,1,0.057746,0.056769,-0.494024,-0.18248,-0.604474,-0.0776558,1,-0.835865,-0.835865,1,0.0965949,0.12914,0.107864,0.182439,0.275985,-0.333862,0.539114,-0.156775,-0.003917,0.358276,-0.608772,-0.00705013,0.122832,-0.0404677,-0.0123026,-0.0975848,-0.579302,-0.000578142,-0.0228637,0.245211,0.136008,0.499851,-0.183324
-1906.68,0.891479,0.0280675,5,52,1,1961.58,2.52973,1.26374,0.922686,0.852574,0.874978,0.58187,-0.168548,0.10867,1,0.0758139,0.0758139,1,1.01467,1.00757,0.483273,1.07919,0.262499,0.527126,-0.147362,0.466843,0.197304,0.197386,1,-0.506786,-0.433881,0.4174,-0.506786,1,-0.177383,-0.378066,-0.433881,-0.177383,1,0.112313,0.4174,-0.378066,0.112313,1,1.00869,1.22973,0.475292,0.632722,0.378598,-0.0873248,0.562287,-0.209329,-0.295786,0.534714,1,-0.338108,0.819869,-0.338108,1,-0.290304,0.819869,-0.290304,1,1.6914,0.243209,0.090087,0.440106,0.428941,0.579296,0.166498,0.507201,0.666385,1,-0.700877,-0.0415509,-0.700877,1,-0.0967537,-0.0415509,-0.0967537,1,0.927307,0.120909,0.0902264,0.305623,0.534763,0.0287788,0.402232,1,-0.464293,-0.464293,1,0.252217,1.74048,-0.473584,-0.607539,-0.460959,-0.567409,1,0.187875,0.187875,1,0.0343757,0.0799358,-0.472591,-0.183456,-0.552654,0.0444549,1,-0.788236,-0.788236,1,0.0886453,0.18153,0.0960889,0.210805,0.268735,-0.330244,0.551336,-0.153149,0.0182694,0.396387,-0.644776,-0.0276828,0.11832,-0.0282967,-0.0314265,-0.0693068,-0.611424,-0.0271476,-0.0271436,0.231043,0.104685,0.498943,-0.17985
-1912.47,0.851667,0.0280675,7,127,0,1955.47,2.45423,1.40116,1.31583,0.83024,1.79568,0.419488,-0.379354,0.097673,1,0.0507237,0.0507237,1,1.06562,1.0795,0.575202,1.15009,0.39399,0.541988,0.651436,0.5302,0.79974,0.541398,1,-0.174586,0.25664,0.619421,-0.174586,1,0.108683,0.392447,0.25664,0.108683,1,-0.0625515,0.619421,0.392447,-0.0625515,1,0.122158,0.496732,0.829572,0.696,0.472452,-0.000376449,0.688886,-0.167549,-0.350648,0.69795,1,0.609392,-0.709144,0.609392,1,-0.137535,-0.709144,-0.137535,1,0.583978,0.237586,0.0159734,0.27195,0.405746,0.625631,0.478999,0.549812,0.248468,1,0.387538,-0.266752,0.387538,1,-0.628761,-0.266752,-0.628761,1,0.153956,0.396861,1.38911,0.463851,0.576573,0.801362,-0.549362,1,-0.427411,-0.427411,1,0.434562,0.366945,-0.498659,-0.588437,-0.485258,-0.284273,1,-0.120052,-0.120052,1,0.0163065,0.438448,-0.316578,0.184629,-0.282299,0.285388,1,0.137372,0.137372,1,0.48432,2.14599,-0.133027,0.0291526,0.210475,-0.508436,0.539497,-0.142381,0.0983185,0.561893,-0.590767,0.0988551,-0.0679292,-0.0411454,0.00339373,-0.0323676,-0.750379,-0.328033,-0.000933069,0.207701,0.0575465,0.500898,0.00353025
-1917.52,0.793003,0.0280675,6,118,1,1951.49,2.61463,1.31685,1.00314,0.7855,0.889773,0.470948,-1.01559,0.123862,1,0.0291523,0.0291523,1,1.05211,1.00426,0.599773,0.797886,0.329682,0.4797,0.754852,0.87854,0.565054,0.801647,1,0.0168467,0.596428,0.47617,0.0168467,1,-0.273834,0.257682,0.596428,-0.273834,1,-0.099936,0.47617,0.257682,-0.099936,1,0.959942,0.129298,1.5066,2.30198,0.44727,-0.111367,0.572797,-0.065826,-0.251478,0.554565,1,0.738588,0.417137,0.738588,1,0.69602,0.417137,0.69602,1,1.32435,1.2544,0.0271533,0.301651,0.371686,0.633035,0.33858,0.505527,0.0753732,1,0.225104,-0.371089,0.225104,1,-0.535855,-0.371089,-0.535855,1,1.27012,0.655664,0.685759,0.510321,0.60731,0.589684,0.187695,1,-0.168484,-0.168484,1,1.08839,3.67694,-0.549066,-0.589009,-0.536625,-0.22916,1,0.149253,0.149253,1,0.0102095,0.431281,-0.288589,0.0175367,-0.635756,0.594794,1,0.0931056,0.0931056,1,0.58171,0.229651,-0.0811949,0.0302592,0.266593,-0.511702,0.532816,-0.149641,0.0688058,0.435972,-0.530524,0.0195501,0.07617,0.0592327,0.0291155,-0.0252966,-0.716474,-0.0396603,0.0188414,0.0207124,0.0440266,0.515337,-0.114805
-1923.06,0.945834,0.0280675,7,127,0,1972.63,2.48844,1.32693,1.1342,1.09959,0.659096,1.38918,-1.38701,0.534227,1,-0.00179069,-0.00179069,1,1.04142,1.03418,0.687117,1.20828,0.679212,0.506706,0.219644,1.28167,0.655319,0.426614,1,0.419665,0.490261,0.784357,0.419665,1,0.102447,0.0281593,0.490261,0.102447,1,0.489648,0.784357,0.0281593,0.489648,1,2.24615,0.0368661,1.52122,1.11829,0.462315,-0.134979,0.343852,0.210329,-0.787758,0.262091,1,-0.154297,-0.0419497,-0.154297,1,0.502172,-0.0419497,0.502172,1,0.709124,0.622641,0.213705,0.232287,0.318409,0.616659,-0.120852,-0.0505848,-0.248256,1,-0.289504,0.0733239,-0.289504,1,-0.482543,0.0733239,-0.482543,1,0.767079,0.712708,1.18829,0.391996,0.625056,0.531357,-0.0956385,1,-0.400215,-0.400215,1,0.0845944,0.285142,-0.593972,-0.55335,-0.599982,-0.571334,1,0.663852,0.663852,1,0.0333174,0.617698,-0.292396,0.165275,0.128464,0.54635,1,-0.635672,-0.635672,1,0.297142,2.85011,-0.0403847,0.0449603,0.218272,-0.509719,0.561961,-0.119167,0.027953,0.565268,-0.646192,-0.0712428,0.0138531,-0.0408218,-0.00351897,-0.0266785,-0.876413,-0.188582,0.00633394,0.0434096,0.0355239,0.515819,-0.116506
-1925.2,0.99908,0.0280675,7,127,0,1978.71,2.40729,1.23394,1.13092,1.0836,0.484585,0.0907404,-0.91029,0.0190417,1,0.0295376,0.0295376,1,0.995909,1.13278,0.684849,0.806564,0.874046,0.563095,0.756636,1.2503,0.798757,-0.00200589,1,0.54706,0.0583545,0.0452485,0.54706,1,-0.330798,0.424803,0.0583545,-0.330798,1,0.416983,0.0452485,0.424803,0.416983,1,0.155573,2.01582,0.229607,0.405618,0.522885,-0.128,0.070852,0.175983,-0.413237,-0.741909,1,-0.00206762,0.212893,-0.00206762,1,0.723747,0.212893,0.723747,1,0.446944,0.70214,1.59456,0.22055,0.308633,0.578475,0.226173,0.375347,0.523759,1,0.405349,0.713641,0.405349,1,0.0584275,0.713641,0.0584275,1,0.107853,0.0654597,0.569662,0.358641,0.591848,0.394103,0.71256,1,0.909968,0.909968,1,0.668923,2.23157,-0.563655,-0.651018,-0.521562,-0.494655,1,0.636448,0.636448,1,0.0405542,0.0880856,-0.137195,0.138644,-0.281741,0.13181,1,0.331901,0.331901,1,1.8623,0.222205,0.140793,-0.031795,0.0659339,-0.46627,0.549688,-0.217226,0.171945,0.258536,-0.54352,0.172152,-0.0127984,0.0243337,0.00418323,-0.0419974,-0.56608,-0.188879,-0.00519444,0.0662758,0.0717889,0.505307,-0.172767
-1928.84,0.84401,0.0280675,7,127,0,1993.39,2.45428,1.34217,1.21273,1.29532,0.552671,0.161555,-1.11246,0.357046,1,0.0303421,0.0303421,1,1.01252,1.10979,0.64637,0.826821,0.813827,0.558478,0.8736,1.35388,0.680735,0.248771,1,0.518619,-0.0614497,0.157427,0.518619,1,0.0867727,0.251302,-0.0614497,0.0867727,1,0.708639,0.157427,0.251302,0.708639,1,0.166983,1.58943,0.119448,0.532032,0.615417,-0.11233,0.0959356,0.312074,-0.274522,-0.686539,1,0.3144,-0.124742,0.3144,1,0.558514,-0.124742,0.558514,1,0.31709,0.268096,1.05519,0.257545,0.302837,0.579887,0.261601,0.309121,0.73885,1,0.522821,0.729444,0.522821,1,0.323618,0.729444,0.323618,1,0.0698288,0.014203,1.06166,0.284104,0.573365,0.163892,0.692805,1,0.92488,0.92488,1,0.743413,1.26762,-0.584656,-0.658737,-0.534504,-0.490259,1,0.751376,0.751376,1,0.0613992,0.165469,-0.204491,0.340833,-0.432436,0.173901,1,0.716338,0.716338,1,1.08307,0.234728,0.201136,0.0102768,0.0545704,-0.454925,0.565738,-0.219172,0.146069,0.235098,-0.570913,0.153458,0.00578986,0.090912,0.0563858,0.0202392,-0.552881,-0.223217,0.0289132,0.0964017,0.0548454,0.505237,-0.186337
-1911.94,0.92824,0.0280675,6,66,1,1968.67,2.51063,1.09899,0.85752,0.827902,0.607865,0.679994,-0.707423,-0.388013,1,0.121396,0.121396,1,1.02704,1.08476,0.607759,0.681574,0.713971,0.586762,0.505756,0.845914,0.805791,0.476608,1,0.248634,0.0319018,-0.204491,0.248634,1,0.425315,-0.219329,0.0319018,0.425315,1,0.454639,-0.204491,-0.219329,0.454639,1,0.422443,0.697086,0.21759,0.458733,0.411316,0.203305,0.469859,0.126375,0.104016,-0.394093,1,0.514178,0.0865472,0.514178,1,-0.287866,0.0865472,-0.287866,1,0.648327,0.231684,1.16995,0.0857372,0.354868,0.582565,0.0650535,0.337011,-0.19466,1,0.430728,0.243729,0.430728,1,-0.188971,0.243729,-0.188971,1,0.050993,0.135825,0.975631,0.4118,0.619254,0.283328,0.531194,1,0.948558,0.948558,1,0.640198,1.10884,-0.54582,-0.630967,-0.609298,-0.638309,1,0.858475,0.858475,1,0.126709,0.0296299,-0.187356,-0.0393788,-0.439898,0.162143,1,0.799885,0.799885,1,1.51898,0.279697,0.108087,0.0969495,0.113668,-0.418243,0.54906,-0.223794,0.150742,0.393684,-0.582659,0.109249,0.0781954,-0.0490338,0.0082233,-0.0363239,-0.718549,-0.00444557,0.0200562,0.0779161,0.0659804,0.497648,-0.0617662
-1912.45,0.894553,0.0280675,7,127,0,1954.12,2.51816,1.10703,0.921791,0.899561,0.676479,0.783701,-0.578709,-0.397659,1,0.116506,0.116506,1,1.03245,1.09347,0.640339,0.657814,0.800861,0.572854,0.612786,0.924445,0.755755,0.402842,1,0.332695,0.247003,-0.144345,0.332695,1,0.403568,-0.212676,0.247003,0.403568,1,0.243506,-0.144345,-0.212676,0.243506,1,0.385546,0.874283,0.191725,0.442554,0.42467,0.229162,0.461323,0.0790709,0.148159,-0.523394,1,0.498757,0.0507111,0.498757,1,-0.397355,0.0507111,-0.397355,1,0.770254,0.251677,0.719938,0.135293,0.368584,0.611528,0.0338736,0.385669,-0.311984,1,0.20668,0.288562,0.20668,1,-0.177966,0.288562,-0.177966,1,0.0927197,0.109207,1.08954,0.453175,0.601275,0.291294,0.425878,1,0.93026,0.93026,1,0.419145,1.18868,-0.547064,-0.624878,-0.539309,-0.646509,1,0.856626,0.856626,1,0.185452,0.0306685,-0.235071,-0.169728,-0.492103,0.138215,1,0.696857,0.696857,1,0.90435,0.19098,0.0846202,0.0793503,0.120653,-0.388425,0.540299,-0.206463,0.151511,0.381817,-0.546822,0.135672,0.090592,-0.0484637,0.0107612,-0.0655805,-0.709869,-0.00630042,0.0502608,0.0701801,0.0512881,0.497056,-0.0614221
-1923.65,0.998904,0.0280675,7,127,0,1966.47,2.22116,1.2692,1.16319,0.802324,1.02208,-0.155848,-1.11842,-0.327459,1,0.0868874,0.0868874,1,1.00502,1.13745,0.463867,1.04646,0.178596,0.667513,0.222515,0.224964,0.24166,0.665591,1,-0.489192,-0.426556,-0.0655122,-0.489192,1,-0.179649,0.342267,-0.426556,-0.179649,1,-0.428133,-0.0655122,0.342267,-0.428133,1,0.643243,0.459731,0.342797,0.476584,0.492207,0.0578111,0.450172,0.296433,-0.0105879,0.607189,1,0.137415,0.518338,0.137415,1,0.623874,0.518338,0.623874,1,0.514463,0.391998,0.419303,0.190542,0.42172,0.407939,-0.0551002,0.290408,-0.161097,1,0.530495,-0.14457,0.530495,1,-0.0473129,-0.14457,-0.0473129,1,0.445645,0.127466,0.765779,0.356545,0.503109,0.127717,0.345909,1,0.798779,0.798779,1,0.226522,0.266919,-0.480808,-0.546701,-0.526844,-0.56061,1,0.227081,0.227081,1,2.54208,0.0851666,-0.122267,-0.353719,-0.0272343,-1.04866,1,-0.279625,-0.279625,1,0.129015,2.11344,-0.102567,0.00547148,0.24037,-0.426686,0.591609,-0.0773997,0.00554628,0.479466,-0.426612,0.127723,0.148117,0.0398638,0.000513279,0.00766192,-0.28657,-0.331021,0.0536816,0.0635235,0.0646328,0.502404,-0.0554261
-1917.1,0.998696,0.0280675,7,127,0,1965.67,2.78287,1.33126,1.13687,0.946531,0.940443,0.42752,0.172054,0.413536,1,0.0300301,0.0300301,1,1.03317,1.12253,0.488776,1.35985,0.716246,0.676943,-0.0291572,0.923414,0.629049,-0.223117,1,0.510385,0.0512117,0.446392,0.510385,1,0.210713,0.146448,0.0512117,0.210713,1,0.123547,0.446392,0.146448,0.123547,1,0.529962,0.984566,0.125847,0.707414,0.389516,-0.165187,0.552756,-0.421116,0.0620063,0.715983,1,0.146675,0.0322308,0.146675,1,0.221934,0.0322308,0.221934,1,1.30166,1.75795,0.16913,0.428685,0.358818,0.49725,-0.112934,0.0416659,0.34236,1,-0.546501,0.168519,-0.546501,1,-0.0661722,0.168519,-0.0661722,1,1.27649,0.425839,0.445543,0.267266,0.561611,0.213565,0.511644,1,-0.310701,-0.310701,1,0.245067,0.300034,-0.55032,-0.604836,0.272599,-0.698628,1,-0.535743,-0.535743,1,0.283105,0.0386979,-0.413967,0.101543,-0.5043,-0.937522,1,0.53908,0.53908,1,0.0780802,0.505145,0.0598781,-0.0253122,0.000493133,-0.32417,0.531937,-0.217488,0.0864381,0.273344,-0.736626,-0.0156101,0.0672928,-0.00579309,-0.06727,-0.0825945,-0.971214,0.00645294,-0.022585,0.348755,0.160517,0.518007,-0.228646
-1907.23,0.989965,0.0280675,7,127,0,1958.89,2.49551,1.43578,1.38122,0.521177,1.30234,2.3821,-0.484366,0.430022,1,0.105032,0.105032,1,1.01472,1.04914,0.433221,1.04989,0.22305,0.60283,0.769358,-0.142935,-0.0375957,0.76456,1,-0.634245,-0.117118,-0.203021,-0.634245,1,0.456396,0.483218,-0.117118,0.456396,1,0.37317,-0.203021,0.483218,0.37317,1,0.225598,0.759591,2.31438,0.269804,0.574363,-0.0896881,0.432508,0.490269,-0.194387,0.437679,1,-0.0734514,0.407793,-0.0734514,1,0.0968907,0.407793,0.0968907,1,0.301725,0.0989189,0.442854,0.302425,0.348187,0.521977,0.168705,0.0736843,0.397515,1,0.478818,0.0879119,0.478818,1,-0.0294311,0.0879119,-0.0294311,1,0.253813,0.643998,0.126522,0.285338,0.536833,0.0780018,0.428906,1,0.0899247,0.0899247,1,0.276248,0.490532,-0.554211,-0.525823,-0.840337,-0.516902,1,-0.297085,-0.297085,1,1.57141,0.420806,-0.272799,-0.129978,-0.306666,0.915782,1,-0.477281,-0.477281,1,0.450704,0.847078,-0.123962,0.0913321,0.152911,-0.402839,0.542489,-0.248276,0.255732,0.347358,-0.566477,0.0485851,0.0656094,0.0204793,-0.0483684,-0.0567808,-0.350675,-0.323001,0.0040518,0.0409968,0.0204098,0.512565,-0.0541456
-1917.25,0.976016,0.0280675,7,127,0,1957.72,2.52844,1.32035,0.905315,1.14582,0.653178,0.239841,0.052373,0.193822,1,0.0152383,0.0152383,1,1.02906,1.07467,0.461094,1.54711,0.711287,0.520771,0.497051,0.921701,0.624892,-0.282185,1,0.691363,0.236923,0.233802,0.691363,1,-0.117551,-0.218658,0.236923,-0.117551,1,0.115519,0.233802,-0.218658,0.115519,1,1.07638,0.831121,0.109546,1.02847,0.430252,-0.105675,0.536356,0.535511,-0.425588,0.864672,1,0.313183,-0.148887,0.313183,1,-0.422191,-0.148887,-0.422191,1,0.246601,0.975373,0.601786,0.559838,0.316335,0.610854,0.720897,0.0507691,0.521948,1,-0.721296,-0.108402,-0.721296,1,0.0652203,-0.108402,0.0652203,1,1.74676,0.299932,0.082998,0.243247,0.563023,-0.331156,-0.137251,1,0.0325367,0.0325367,1,1.50471,0.250214,-0.559116,-0.638697,0.202349,-0.618876,1,0.267477,0.267477,1,4.5443,0.032806,-0.25021,-0.397445,-0.207241,-0.775312,1,-0.19196,-0.19196,1,0.224439,0.190459,0.123524,0.0140804,0.218618,-0.441629,0.558666,-0.173969,0.139468,0.376535,-0.720154,0.0640401,0.0604559,-0.0108711,-0.0560571,-0.0586458,-0.603598,-0.088301,-0.0821764,0.254642,0.333842,0.495732,-0.134626
-1906.51,0.998624,0.0280675,7,127,0,1952.11,2.37067,1.45511,1.36528,0.617017,1.20224,0.151427,-0.211924,-0.028429,1,0.0251727,0.0251727,1,1.0701,1.07893,0.649911,1.04155,0.305126,0.541895,0.322625,0.618368,0.049883,0.11105,1,0.419069,0.0381144,0.642394,0.419069,1,0.119656,-0.0634955,0.0381144,0.119656,1,-0.0276185,0.642394,-0.0634955,-0.0276185,1,0.902073,1.96972,0.163664,1.29874,0.411799,-0.300063,0.494937,-0.442903,-0.162702,0.717362,1,-0.348181,0.525607,-0.348181,1,-0.140902,0.525607,-0.140902,1,1.20676,1.82936,0.838005,0.352307,0.325935,0.588914,0.316554,0.0245499,0.493128,1,-0.573044,-0.724125,-0.573044,1,0.310902,-0.724125,0.310902,1,0.157959,0.545206,0.777815,0.292396,0.555598,0.140149,0.738543,1,-0.350832,-0.350832,1,0.475145,1.62951,-0.57009,-0.63542,0.447725,-0.591734,1,0.030751,0.030751,1,0.368843,0.0451808,-0.158366,-0.448727,0.252782,-0.294103,1,-0.531227,-0.531227,1,0.571502,0.767443,-0.0106395,0.0331841,0.217847,-0.433888,0.551013,-0.280856,0.151235,0.429058,-0.635918,0.0704087,0.111995,-0.0123644,0.0319292,-0.020714,-0.37242,-0.0181469,0.0263331,0.492534,0.083953,0.494636,-0.185523
-1904.14,0.987567,0.0280675,7,127,0,1941.14,2.52347,1.4341,1.35388,0.732894,1.01069,0.448384,0.204794,0.272216,1,0.126309,0.126309,1,0.992784,1.06908,0.388101,0.507095,0.626631,0.592433,-0.171952,0.108695,0.823962,0.491919,1,0.0500647,0.0541753,-0.284342,0.0500647,1,0.166802,0.601148,0.0541753,0.166802,1,0.125237,-0.284342,0.601148,0.125237,1,0.764985,1.96405,0.466212,0.600342,0.481302,0.153789,0.249344,0.997451,-0.161632,-0.062985,1,-0.115279,-0.568953,-0.115279,1,0.00447718,-0.568953,0.00447718,1,0.513661,0.593956,0.495198,0.678033,0.377266,0.531824,0.538314,0.240482,0.165497,1,0.61557,0.643257,0.61557,1,0.44769,0.643257,0.44769,1,0.111339,0.32406,0.260688,0.301264,0.541771,-0.173504,0.635814,1,0.350618,0.350618,1,0.343176,0.243107,-0.550635,-0.533206,-0.621722,-0.411304,1,-0.0577697,-0.0577697,1,0.0861038,0.191086,-0.472031,0.186484,-0.445386,0.0897015,1,0.58836,0.58836,1,0.158746,0.220718,-0.0631144,-0.00500899,0.122735,-0.487408,0.53923,-0.132267,0.164554,0.307372,-0.52814,0.0149054,0.0583687,0.00600484,-0.0189001,-0.180998,-0.848392,-0.19459,-0.0191945,0.413102,0.043351,0.515073,0.00563973
-1911.57,0.990312,0.0280675,7,127,0,1955.8,2.73642,1.28477,1.1259,0.642327,1.30743,0.374455,0.225657,0.13807,1,0.067027,0.067027,1,0.995839,1.02055,0.506706,1.24395,0.236804,0.616094,0.531477,0.27923,0.411307,-0.236449,1,-0.155226,-0.423383,0.0639623,-0.155226,1,-0.327597,0.412256,-0.423383,-0.327597,1,-0.828142,0.0639623,0.412256,-0.828142,1,0.91365,0.719021,0.668653,0.838835,0.660364,0.0344399,1.02157,0.0787915,0.183034,-0.0526187,1,0.220178,0.459739,0.220178,1,0.309982,0.459739,0.309982,1,0.275648,0.353128,1.25418,0.0816282,0.360849,0.524595,0.0605225,0.0351057,0.548933,1,0.719573,0.321571,0.719573,1,0.319823,0.321571,0.319823,1,0.026363,0.660644,0.291275,0.493316,0.605433,0.122986,0.306697,1,0.378576,0.378576,1,0.904276,1.01788,-0.501723,-0.620429,-0.443298,-0.185237,1,0.0299098,0.0299098,1,0.316415,1.17723,-0.327421,0.0909652,-0.16785,0.298068,1,-0.237679,-0.237679,1,0.342739,0.484571,0.0386882,-0.0317538,0.109975,-0.487169,0.487011,-0.196815,0.0845331,0.572289,-0.644988,0.115171,0.0928629,-0.0190707,0.0561041,-0.175701,-0.906684,-0.359592,0.00696917,0.673749,0.0262793,0.510836,-0.212198
-1904.69,0.977623,0.0280675,7,127,0,1947.52,2.55752,1.48703,1.34205,0.373508,1.4159,0.412243,0.197161,0.403788,1,0.144474,0.144474,1,1.06413,1.09755,0.58374,0.660287,0.17686,0.593756,0.53874,0.299813,0.0226629,0.928817,1,-0.133145,-0.32828,0.101908,-0.133145,1,0.469185,0.0538412,-0.32828,0.469185,1,-0.0433265,0.101908,0.0538412,-0.0433265,1,0.416325,1.0613,0.598163,0.39495,0.309419,-0.0485562,0.605755,0.33475,-0.0203078,0.768491,1,0.221886,-0.201859,0.221886,1,-0.658504,-0.201859,-0.658504,1,2.7506,0.120577,0.36254,0.651353,0.398226,0.532442,0.521374,0.201267,0.233869,1,-0.323465,0.844002,-0.323465,1,-0.411536,0.844002,-0.411536,1,0.179356,0.521776,0.299618,0.314616,0.520433,0.131848,0.391129,1,-0.0998105,-0.0998105,1,0.607153,0.175317,-0.5347,-0.581965,-0.57011,-0.149053,1,0.300663,0.300663,1,0.489769,0.339196,-0.400695,0.402466,0.063419,0.152296,1,-0.721987,-0.721987,1,1.46766,0.412068,-0.0404321,-0.036517,0.125985,-0.513272,0.537515,-0.150211,0.134122,0.279698,-0.598319,0.0823497,0.0571509,-0.141757,-0.0984717,-0.0330395,-0.853595,-0.0131302,-0.0814447,0.0718853,0.430126,0.50173,-0.0880238
